uid,iid
888,784
888,2992
888,1521
888,1160
888,1848
888,458
888,1320
888,1243
888,1467
888,919
888,2303
888,2627
888,1205
888,294
888,2486
888,2226
888,474
888,1476
888,486
888,801
888,1431
888,2491
888,2059
888,526
888,1267
888,738
888,616
888,3020
888,1024
888,1438
888,1203
888,1362
888,152
888,1370
888,251
888,825
888,59
888,1299
888,3327
888,384
888,2311
888,2242
888,3264
888,3271
888,1857
888,1939
888,2585
888,1832
888,1690
888,711
888,1228
888,213
888,2579
888,3118
888,643
888,778
888,232
888,446
888,851
888,3194
888,1009
888,2640
888,1072
888,37
888,1646
888,923
888,1697
888,2448
888,478
888,2129
888,2219
888,2471
888,1882
888,105
888,314
888,1699
888,1357
888,1480
888,1327
888,1166
888,3168
888,2566
888,1864
888,740
888,1125
888,2833
888,147
888,1573
888,694
888,1363
888,1705
888,746
888,1740
888,1706
888,1300
888,3055
888,2399
888,1925
888,2419
888,1038
888,2508
888,2344
888,884
888,1371
888,893
888,2387
888,2482
888,1389
888,205
888,3340
888,770
888,1049
888,2697
888,2811
888,966
888,2536
888,1060
888,2868
888,1177
888,1023
888,1413
888,926
888,1712
888,658
888,1763
888,2857
888,2365
888,1102
888,1611
888,1430
888,1729
888,73
888,1734
888,224
888,1332
888,528
888,877
888,1440
888,253
888,2548
888,2778
888,3139
888,2042
888,2517
888,1403
888,755
888,2610
888,2437
888,189
888,407
888,3257
888,1770
888,951
888,1404
888,197
888,2794
888,2553
888,1941
888,1983
888,2375
888,896
888,1717
888,2122
888,1146
888,1535
888,1366
888,2472
888,2251
888,1375
888,276
888,2280
888,718
888,2034
888,646
888,1317
888,245
888,2313
888,3326
888,1244
888,1353
888,2187
888,1819
888,1890
888,1544
888,1175
888,256
888,65
888,1669
888,1547
888,1083
888,1252
888,1198
888,1140
888,1994
888,3208
888,2449
888,351
888,482
888,1414
888,103
888,729
888,1909
888,2316
888,1261
888,1105
888,1657
888,804
888,575
888,2455
888,2875
888,2084
888,2208
888,1837
888,1330
888,1966
888,531
888,1142
888,1270
888,624
888,237
888,2136
888,1491
888,2877
888,1399
888,994
889,1792
889,310
889,412
889,1132
889,1805
889,251
889,633
889,1376
889,731
889,1
889,1590
889,641
889,326
889,336
889,14
889,17
889,1383
889,194
889,3274
889,674
889,878
889,632
889,100
889,765
889,27
889,652
889,15
889,1419
890,960
890,1319
890,178
890,2205
890,1370
890,1341
890,1479
890,1845
890,146
890,19
890,1729
890,1417
890,1469
890,2350
890,172
890,1083
891,1510
891,415
891,1680
892,121
892,1243
892,2513
892,2270
892,591
892,2189
892,2146
892,2259
892,842
892,153
892,1763
892,932
892,894
892,652
892,612
892,1656
892,818
893,43
893,1796
894,1117
894,242
894,812
894,636
894,1819
895,2311
895,864
895,2259
895,2581
895,337
895,1936
895,619
895,637
896,513
896,338
896,882
896,551
896,649
896,346
896,397
896,42
896,98
896,1733
896,1527
896,1495
896,1083
896,482
896,624
897,1177
898,1927
898,412
898,1388
898,1344
898,556
898,2
898,1319
898,1138
898,1283
898,485
898,312
898,329
898,338
898,1438
898,1209
898,1812
898,810
898,247
898,397
898,1277
898,42
898,1602
898,495
898,1980
898,348
898,2243
898,1941
898,1366
898,1204
898,287
898,1469
898,65
898,354
898,511
899,183
899,1715
899,2780
900,1786
900,2259
900,842
900,367
901,683
901,183
901,276
901,204
902,649
902,1897
902,799
902,632
902,948
902,1891
903,382
903,2682
903,1227
903,2322
903,981
903,672
903,2470
903,213
903,3325
903,265
903,2382
903,933
903,776
903,2362
903,1428
903,2058
903,1796
903,2404
903,1035
903,216
903,717
903,1499
903,1426
903,1578
903,1648
903,80
903,1966
903,1399
904,759
904,815
904,201
904,735
904,1688
904,716
904,1469
904,354
905,1280
906,1308
906,494
907,1538
907,1796
907,1575
907,2191
908,2799
908,1441
908,3050
908,950
908,1230
908,1702
909,1679
909,162
909,596
909,945
909,183
909,899
909,460
909,473
909,338
909,1768
909,406
909,43
909,1786
909,2256
909,1107
909,696
909,2468
909,2266
909,580
909,1393
909,120
909,1415
910,1741
910,1301
910,759
910,183
910,421
910,2568
910,1135
910,1521
910,1197
910,1096
910,517
910,615
910,1689
910,59
910,2634
910,166
910,213
910,603
910,1779
910,442
910,651
910,1357
910,265
910,1107
910,810
910,2222
910,34
910,746
910,1447
910,701
910,2259
910,2422
910,1383
910,573
910,1290
910,734
910,253
910,2060
910,20
910,3218
910,297
910,1304
910,1867
910,430
910,1315
910,1235
910,1393
910,90
910,1461
910,850
910,27
910,1890
910,1251
910,2449
910,491
910,506
910,1329
910,524
910,1556
910,1399
910,544
911,1269
911,518
911,988
912,1076
912,815
912,1514
913,1681
913,329
913,1221
913,2317
913,495
914,70
914,912
914,466
914,1428
914,1034
914,1495
914,1497
914,122
914,544
915,12
915,1227
915,1683
915,501
916,374
916,193
917,634
917,607
917,306
917,794
917,57
917,539
917,1383
917,1100
917,1968
917,812
917,951
917,339
917,1106
918,1581
918,1386
918,1743
918,188
918,427
918,1003
918,1085
918,1283
918,1429
918,981
918,671
918,1025
918,2125
918,1643
918,37
918,463
918,578
918,1268
918,823
918,1450
918,1421
918,3086
918,1618
918,2216
918,2780
918,2465
918,2066
918,1047
918,1645
918,3247
918,1399
919,1277
919,817
919,237
919,544
920,1117
920,213
920,2044
920,1
920,1039
920,1001
920,1102
920,1421
920,1222
920,216
920,480
920,246
921,937
921,1216
921,639
921,1929
921,1185
921,1457
921,1603
921,473
921,306
921,794
921,317
921,676
921,1806
921,778
921,89
921,1435
921,34
921,2229
921,336
921,793
921,1102
921,1796
921,573
921,1289
921,2791
921,664
921,665
921,2153
921,1298
921,1867
921,3257
921,100
921,1772
921,24
921,1495
921,2752
921,1547
921,1657
921,1787
921,1337
922,633
922,232
922,1013
923,405
923,50
923,654
923,2264
923,2522
923,230
923,1221
923,1740
923,33
923,1914
923,291
923,130
923,201
923,1772
923,972
923,238
923,335
923,1399
924,396
924,1927
924,2
924,962
924,99
924,486
924,376
924,595
925,870
925,945
925,686
925,1699
925,1383
925,674
925,619
925,636
925,1994
926,389
926,558
926,1079
926,484
926,2634
926,2189
926,444
926,1082
926,2256
926,376
926,55
926,1318
926,1068
926,580
926,1672
926,1547
926,1140
926,511
926,675
926,1294
927,396
927,602
927,1973
927,177
927,483
927,1275
927,59
927,1240
927,2211
927,105
927,2451
927,114
927,695
927,33
927,42
927,842
927,236
927,2066
927,1314
927,1561
927,967
927,2181
928,1219
928,2225
928,1053
928,1085
928,1759
928,306
928,474
928,2427
928,1115
928,1391
928,604
928,2127
928,1253
928,1666
928,114
928,879
928,1450
928,1900
928,614
928,1417
928,1976
928,878
928,1296
928,1772
928,417
928,245
928,1563
928,193
928,1256
928,2869
928,328
929,2345
929,2540
929,739
929,305
929,1636
929,2507
929,970
929,1653
929,2503
930,2032
930,1129
930,1303
930,398
930,402
930,1181
930,706
930,412
930,961
930,1135
930,1190
930,1162
930,1545
930,2211
930,493
930,1309
930,268
930,494
930,1213
930,1911
930,1198
930,2879
930,1881
931,405
931,2176
932,1515
932,1109
932,346
932,850
933,1026
933,1017
933,382
933,1420
933,1033
933,405
933,427
933,1344
933,556
933,2953
933,969
933,2188
933,1079
933,1805
933,1096
933,319
933,274
933,3100
933,1619
933,1126
933,1209
933,2185
933,166
933,944
933,2092
933,1044
933,686
933,2640
933,43
933,466
933,1099
933,1208
933,2652
933,2022
933,1748
933,641
933,1676
933,1318
933,1383
933,2306
933,1421
933,928
933,318
933,1968
933,1729
933,1487
933,1127
933,876
933,630
933,1831
933,1236
933,1148
933,1005
933,1352
933,468
933,1548
933,174
933,1093
933,354
933,482
933,1378
933,1564
933,936
933,1556
933,2963
933,2147
933,543
934,1445
934,1219
934,639
934,1189
934,3251
934,1933
934,572
934,57
934,1117
934,539
934,2376
934,643
934,1240
934,1908
934,466
934,1380
934,823
934,390
934,1450
934,1389
934,2359
934,966
934,2578
934,1102
934,573
934,2475
934,629
934,305
934,1035
934,2228
934,896
934,1236
934,234
934,1317
934,1544
934,1564
934,80
934,2136
934,1557
935,1103
935,747
935,753
935,674
935,750
935,1527
935,1556
935,1294
936,945
936,683
936,635
936,1344
936,1003
936,1137
936,969
936,736
936,1124
936,1957
936,381
936,548
936,1833
936,466
936,610
936,800
936,1699
936,1921
936,98
936,1602
936,1206
936,1763
936,2857
936,1396
936,212
936,876
936,619
936,407
936,951
936,714
936,1495
936,1499
936,2612
936,2380
936,1544
936,1731
936,1426
936,1505
936,1284
936,612
936,2008
936,818
937,114
937,2075
937,1952
938,897
938,1736
938,2189
938,1240
938,838
938,336
938,1086
938,2574
938,894
938,480
938,806
938,1966
938,1294
939,1381
939,1736
939,557
939,262
939,1062
939,2010
939,27
940,1606
940,241
940,619
940,1941
941,205
941,1936
942,33
942,14
942,291
942,30
942,1270
943,736
943,2072
944,1367
944,473
944,1299
944,1376
944,242
944,2606
944,33
944,1754
944,1177
944,297
944,91
944,24
944,120
944,804
945,542
946,1521
947,1843
947,378
947,871
947,596
947,831
947,635
947,1181
947,412
947,419
947,421
947,50
947,2568
947,1227
947,1187
947,873
947,566
947,472
947,2226
947,502
947,1397
947,615
947,2781
947,3183
947,708
947,1308
947,1942
947,1718
947,2440
947,847
947,233
947,1072
947,1357
947,737
947,114
947,1706
947,997
947,3059
947,883
947,761
947,842
947,812
947,3101
947,1417
947,1211
947,2063
947,681
947,1449
947,350
947,3290
947,100
947,2680
947,1184
947,1424
947,1717
947,2121
947,1987
947,234
947,1692
947,453
947,160
947,2191
947,1547
947,1563
947,1554
947,1330
947,2840
947,2877
947,1418
947,1276
947,2258
948,712
948,843
948,1683
948,723
948,809
948,539
948,1032
948,1405
948,1538
948,781
948,2299
948,1162
948,726
948,1699
948,1357
948,731
948,816
948,589
948,829
948,215
948,1406
948,1407
948,904
948,1023
948,1413
948,863
948,1396
948,665
948,2947
948,691
948,835
948,1404
948,1772
948,441
948,717
948,718
948,652
948,1140
948,1256
948,2011
948,1167
948,2458
948,542
949,1828
949,2242
949,966
949,2009
949,896
950,98
950,2641
950,506
951,938
951,188
951,223
951,365
951,177
951,2144
951,2204
951,1006
951,3114
951,2437
951,1815
951,1146
951,967
951,1672
951,3247
952,1214
952,827
952,1308
952,1359
952,1740
952,1300
952,1763
952,739
952,1034
952,350
952,27
952,2447
952,524
953,1391
953,1812
953,2165
953,842
953,201
953,374
953,1941
953,1145
953,1669
953,1654
953,1924
953,335
954,759
954,2481
954,890
954,892
954,1188
954,1521
954,1601
954,801
954,591
954,939
954,372
954,213
954,233
954,838
954,33
954,842
954,268
954,958
954,2854
954,657
954,1095
954,2603
954,665
954,227
954,2243
954,1404
954,716
954,2313
954,729
954,1259
954,204
954,983
955,1344
955,338
955,2389
955,2044
955,2259
955,1449
955,769
955,1254
955,1329
956,937
956,176
956,634
956,413
956,426
956,1225
956,1137
956,1709
956,1683
956,1320
956,99
956,1978
956,1769
956,868
956,551
956,331
956,2219
956,668
956,1300
956,1223
956,1006
956,2788
956,691
956,216
956,1235
956,964
956,850
956,646
956,2528
956,1081
956,351
956,103
956,2180
956,806
956,1702
956,69
956,1726
956,238
956,1294
956,994
957,2032
957,1589
957,2260
957,1138
957,2196
957,2201
957,2287
957,1268
957,2135
957,1340
957,146
957,1155
957,1211
957,2439
957,978
957,238
958,1445
958,517
958,551
958,331
958,1715
958,1469
959,2170
959,655
959,1287
959,1103
959,3345
959,371
959,2141
959,701
959,130
959,1796
959,2680
959,174
960,1381
960,1566
960,2277
960,694
960,652
960,1140
960,367
961,153
961,739
961,1175
962,389
962,1511
962,421
962,294
962,1429
962,329
962,1342
962,1044
962,228
962,331
962,1280
962,1412
962,2970
962,1579
962,668
962,2319
962,1490
962,740
962,379
962,695
962,746
962,393
962,696
962,42
962,1086
962,95
962,573
962,2540
962,812
962,2437
962,100
962,954
962,1315
962,2731
962,1244
962,972
962,1994
962,806
962,1702
962,367
963,79
963,1441
963,1941
963,1375
964,634
964,412
964,1143
964,2
964,251
964,649
964,98
964,1980
964,464
964,524
964,1881
965,188
965,3542
965,3375
965,2428
965,513
965,1566
965,3202
965,2349
965,1918
965,668
965,1171
965,2259
965,42
965,2716
965,926
965,95
965,2404
965,2540
965,1867
965,2186
965,1941
965,894
965,2275
965,2341
965,2187
965,612
966,870
966,294
966,1008
966,1269
966,1428
966,632
966,1013
966,2079
966,861
967,164
967,188
967,758
967,1006
967,739
967,1326
969,1154
969,235
969,1521
969,911
969,2183
969,655
969,1085
969,1605
969,794
969,572
969,1117
969,1621
969,1299
969,2470
969,882
969,1391
969,213
969,643
969,2123
969,1540
969,912
969,653
969,466
969,1412
969,44
969,33
969,1824
969,913
969,2538
969,3024
969,1900
969,2041
969,1956
969,2516
969,942
969,1018
969,680
969,1527
969,91
969,638
969,1040
969,2228
969,2891
969,216
969,1366
969,718
969,782
969,2154
969,1578
969,2128
969,1091
969,480
969,3035
969,1999
969,1658
969,666
969,80
969,543
969,1419
970,1350
970,919
970,499
970,747
970,682
970,643
970,442
970,1412
970,2383
970,117
970,1587
970,664
970,739
970,181
970,2070
970,896
970,441
970,1495
970,1497
970,611
970,624
970,544
971,1740
971,1441
971,1966
972,600
972,2169
972,788
972,483
972,230
972,213
972,2970
972,1480
972,1739
972,2048
972,1277
972,2137
972,799
972,627
972,1531
972,287
972,1469
972,480
972,611
972,511
972,1328
973,1162
973,1206
973,79
973,2158
973,612
973,1142
974,378
974,555
974,2617
974,961
974,962
974,1367
974,1241
974,1973
974,49
974,2264
974,57
974,2476
974,3299
974,1342
974,1962
974,771
974,331
974,1464
974,2605
974,589
974,1277
974,701
974,761
974,268
974,958
974,913
974,1967
974,130
974,734
974,212
974,665
974,614
974,1296
974,297
974,1449
974,100
974,1531
974,1047
974,1366
974,276
974,967
974,2034
974,1377
974,103
975,1597
975,292
975,948
975,636
975,1382
976,937
976,1581
976,683
976,2226
976,1255
976,1263
976,823
976,1680
976,838
976,1710
976,95
976,525
976,1523
976,374
976,925
976,806
976,1725
976,335
977,1022
977,333
977,336
977,569
977,692
977,755
978,499
978,851
978,1363
978,2805
978,878
978,1530
978,1463
979,768
979,1227
979,780
979,1160
979,1342
979,847
979,1684
979,19
979,573
979,674
979,1855
979,1174
979,1148
979,367
980,1219
980,2171
980,1769
980,59
980,1050
980,1877
980,1082
980,2129
980,2351
980,884
980,2003
980,149
980,2203
980,2603
980,348
980,195
980,417
980,1230
980,216
980,2592
980,1256
980,1165
980,3036
981,1280
981,478
981,376
982,1388
982,784
982,1482
982,1689
982,386
982,1387
982,682
982,1532
982,989
983,1511
983,1219
983,413
983,2401
983,897
983,899
983,1709
983,909
983,1189
983,1350
983,1160
983,1320
983,1069
983,1190
983,655
983,1603
983,1139
983,470
983,1394
983,306
983,2539
983,187
983,1096
983,1730
983,1115
983,1293
983,633
983,1221
983,38
983,778
983,912
983,2711
983,43
983,466
983,1162
983,2021
983,800
983,1208
983,1357
983,1262
983,2222
983,2223
983,1447
983,949
983,1450
983,1870
983,205
983,146
983,657
983,184
983,1809
983,495
983,573
983,501
983,734
983,614
983,1575
983,222
983,1031
983,2158
983,297
983,100
983,2526
983,889
983,1772
983,2397
983,1145
983,1987
983,1313
983,1639
983,90
983,646
983,1317
983,1194
983,1544
983,1091
983,1783
983,1098
983,1106
983,506
983,80
984,402
984,788
984,2470
984,2224
984,793
984,877
984,91
984,2034
984,464
985,1581
985,1997
985,2417
985,1704
986,2
986,1474
986,180
986,2195
986,1260
986,801
986,2524
986,329
986,386
986,2847
986,1268
986,268
986,79
986,352
986,348
986,1627
986,1366
986,90
986,234
986,968
986,24
986,1469
987,427
987,2540
988,405
988,1405
988,493
988,1298
988,2526
988,1891
989,870
989,1365
989,232
989,2110
989,629
989,787
989,328
990,1451
990,267
990,962
990,1135
990,1139
990,771
990,1361
990,495
991,1566
991,821
991,1936
992,1327
992,100
992,454
992,2329
992,2875
992,2719
993,839
994,485
994,1370
994,55
994,1831
994,2316
994,511
995,1681
995,843
995,427
995,1227
995,1241
995,1520
995,1409
995,1350
995,788
995,1805
995,1765
995,1799
995,2005
995,66
995,1262
995,731
995,2290
995,668
995,205
995,153
995,735
995,1360
995,698
995,2120
995,216
995,2251
995,454
995,1543
995,862
995,3025
995,1294
995,1419
996,1104
996,1082
997,1069
997,1604
997,483
997,1813
997,2189
997,2442
997,346
997,2345
997,2571
997,236
997,291
997,201
997,350
997,189
997,2175
997,1047
997,2281
997,2561
997,1328
998,618
998,890
998,2401
998,2818
998,1003
998,791
998,1759
998,481
998,70
998,672
998,676
998,2335
998,1209
998,1960
998,1032
998,59
998,2498
998,783
998,62
998,1412
998,2288
998,2131
998,3001
998,1579
998,815
998,1123
998,1582
998,751
998,1824
998,433
998,1407
998,127
998,2959
998,2602
998,863
998,665
998,1959
998,374
998,1831
998,948
998,1404
998,1530
998,2190
998,276
998,2075
998,2473
998,652
998,1542
998,1075
998,287
998,2154
998,1081
998,1083
998,351
998,1093
998,1654
998,2011
998,315
998,2593
999,225
999,1545
999,27
999,1165
999,1142
1000,12
1000,1818
1000,2417
1000,2262
1000,1356
1000,481
1000,659
1000,483
1000,185
1000,2936
1000,1379
1000,2820
1000,672
1000,2492
1000,372
1000,2546
1000,1209
1000,1624
1000,868
1000,2349
1000,2527
1000,1812
1000,1376
1000,2865
1000,1327
1000,2692
1000,1573
1000,376
1000,1583
1000,1150
1000,1757
1000,3409
1000,1558
1000,1840
1000,201
1000,665
1000,2268
1000,2041
1000,1360
1000,2932
1000,630
1000,2765
1000,2186
1000,684
1000,1815
1000,970
1000,652
1000,1644
1000,1944
1000,2446
1000,2828
1000,1946
1000,193
1000,818
1000,3056
1000,624
1000,2300
1001,1763
1001,237
1003,1509
1003,1510
1003,1033
1003,1732
1003,1281
1003,1848
1003,723
1003,788
1003,1805
1003,70
1003,1957
1003,546
1003,3058
1003,848
1003,912
1003,1072
1003,1897
1003,496
1003,800
1003,1265
1003,742
1003,379
1003,390
1003,898
1003,776
1003,562
1003,1827
1003,657
1003,1421
1003,932
1003,20
1003,835
1003,889
1003,2228
1003,1404
1003,1530
1003,769
1003,269
1003,430
1003,2469
1003,27
1003,970
1003,1879
1003,1400
1003,1945
1003,2154
1003,1672
1003,469
1003,1091
1003,1553
1003,1554
1003,506
1003,666
1003,122
1003,1294
1003,1419
1004,325
1004,1383
1004,1304
1004,972
1004,936
1005,1103
1005,736
1005,926
1006,1284
1006,1164
1006,1555
1007,1457
1007,237
1008,1600
1008,1573
1008,518
1008,1655
1008,818
1009,1818
1009,1017
1009,380
1009,1741
1009,596
1009,176
1009,1586
1009,702
1009,2055
1009,1042
1009,1388
1009,113
1009,2056
1009,2625
1009,902
1009,909
1009,1599
1009,1242
1009,1190
1009,1077
1009,1601
1009,2151
1009,1085
1009,3343
1009,2486
1009,18
1009,517
1009,1401
1009,1115
1009,526
1009,1275
1009,1335
1009,677
1009,2793
1009,1993
1009,1621
1009,251
1009,747
1009,296
1009,1691
1009,2376
1009,2557
1009,895
1009,1736
1009,772
1009,1538
1009,905
1009,2589
1009,649
1009,2379
1009,1073
1009,1082
1009,66
1009,1699
1009,2452
1009,1700
1009,810
1009,933
1009,816
1009,1485
1009,1435
1009,2044
1009,821
1009,694
1009,379
1009,695
1009,1954
1009,700
1009,1845
1009,1371
1009,893
1009,900
1009,770
1009,2817
1009,1955
1009,2359
1009,958
1009,1048
1009,2014
1009,1406
1009,1407
1009,1063
1009,1068
1009,2883
1009,565
1009,1176
1009,1570
1009,1733
1009,2802
1009,1100
1009,802
1009,2582
1009,212
1009,222
1009,674
1009,2729
1009,1956
1009,739
1009,2598
1009,680
1009,632
1009,1035
1009,698
1009,91
1009,192
1009,638
1009,2587
1009,2066
1009,1530
1009,432
1009,2073
1009,1051
1009,1346
1009,714
1009,234
1009,908
1009,24
1009,1352
1009,1400
1009,1542
1009,287
1009,972
1009,15
1009,1890
1009,469
1009,1013
1009,84
1009,1140
1009,924
1009,1562
1009,1652
1009,354
1009,2130
1009,1257
1009,1384
1009,1106
1009,1725
1009,1272
1009,1419
1010,771
1010,700
1011,1927
1011,2541
1011,215
1011,3033
1012,961
1012,1188
1012,1197
1012,476
1012,542
1013,274
1013,1450
1014,937
1014,2701
1014,938
1014,2001
1014,1843
1014,1295
1014,1510
1014,2881
1014,388
1014,1912
1014,398
1014,1019
1014,2531
1014,2391
1014,1586
1014,634
1014,1219
1014,2679
1014,839
1014,412
1014,1929
1014,50
1014,425
1014,2230
1014,556
1014,1003
1014,1053
1014,962
1014,1135
1014,3028
1014,1374
1014,2262
1014,3154
1014,2212
1014,2209
1014,558
1014,1191
1014,8
1014,788
1014,1668
1014,654
1014,2402
1014,177
1014,3224
1014,2305
1014,1760
1014,1975
1014,185
1014,99
1014,18
1014,1096
1014,312
1014,794
1014,1522
1014,2513
1014,1115
1014,672
1014,526
1014,1292
1014,1525
1014,230
1014,738
1014,3197
1014,338
1014,1768
1014,345
1014,1218
1014,836
1014,2665
1014,3195
1014,704
1014,2217
1014,1876
1014,711
1014,2189
1014,774
1014,1638
1014,2527
1014,905
1014,442
1014,233
1014,1812
1014,463
1014,1545
1014,478
1014,1479
1014,1208
1014,1480
1014,1111
1014,2670
1014,3168
1014,2290
1014,1120
1014,2319
1014,1334
1014,3120
1014,2222
1014,114
1014,117
1014,997
1014,1680
1014,1300
1014,700
1014,838
1014,2259
1014,1309
1014,42
1014,3465
1014,2536
1014,336
1014,1060
1014,2003
1014,98
1014,1710
1014,2213
1014,913
1014,2511
1014,14
1014,1383
1014,570
1014,130
1014,3094
1014,494
1014,495
1014,1100
1014,2058
1014,1610
1014,201
1014,1613
1014,614
1014,1884
1014,73
1014,1618
1014,536
1014,3095
1014,2236
1014,2063
1014,297
1014,2927
1014,2119
1014,1770
1014,620
1014,2407
1014,1811
1014,1717
1014,2439
1014,1987
1014,1314
1014,1146
1014,3235
1014,2250
1014,273
1014,1642
1014,234
1014,1816
1014,1204
1014,1692
1014,2710
1014,2281
1014,245
1014,1720
1014,1074
1014,1075
1014,287
1014,2528
1014,3341
1014,2745
1014,174
1014,1784
1014,308
1014,1654
1014,1254
1014,612
1014,2314
1014,2869
1014,30
1014,1656
1014,1259
1014,204
1014,264
1014,511
1014,808
1014,2669
1014,983
1014,1725
1014,1661
1014,2458
1014,335
1014,107
1015,1589
1015,3092
1015,1367
1015,1069
1015,724
1015,180
1015,517
1015,329
1015,2269
1015,2349
1015,2256
1015,1490
1015,3371
1015,318
1015,876
1015,1297
1015,636
1015,1204
1016,2024
1016,3199
1016,745
1016,2386
1016,2051
1016,1512
1016,2391
1016,2053
1016,2738
1016,2812
1016,780
1016,1668
1016,470
1016,1932
1016,1103
1016,2541
1016,1614
1016,2059
1016,526
1016,1769
1016,2064
1016,2551
1016,1405
1016,1455
1016,3332
1016,446
1016,2766
1016,2005
1016,1697
1016,1253
1016,487
1016,1258
1016,2873
1016,1678
1016,3084
1016,2086
1016,993
1016,594
1016,1569
1016,761
1016,838
1016,1887
1016,1001
1016,842
1016,898
1016,846
1016,1090
1016,2789
1016,495
1016,2057
1016,632
1016,1346
1016,718
1016,2710
1016,1495
1016,2743
1016,1498
1016,2380
1016,1503
1016,1648
1016,1505
1016,2078
1016,858
1016,2079
1016,609
1016,1656
1016,804
1016,1966
1016,3189
1017,1409
1017,2271
1017,325
1017,776
1017,100
1017,24
1017,120
1018,48
1018,1216
1018,1511
1018,1129
1018,1512
1018,1928
1018,712
1018,1310
1018,426
1018,959
1018,902
1018,2361
1018,1189
1018,1520
1018,784
1018,1138
1018,1079
1018,294
1018,1193
1018,1605
1018,472
1018,2012
1018,180
1018,1250
1018,1096
1018,486
1018,1103
1018,1104
1018,1765
1018,225
1018,1624
1018,1218
1018,944
1018,1342
1018,1452
1018,2619
1018,1308
1018,1131
1018,1773
1018,1280
1018,912
1018,2727
1018,564
1018,1908
1018,1695
1018,792
1018,2691
1018,668
1018,1121
1018,1334
1018,1808
1018,2678
1018,247
1018,746
1018,943
1018,390
1018,1680
1018,392
1018,1585
1018,1340
1018,1742
1018,880
1018,1038
1018,1845
1018,3273
1018,1309
1018,1751
1018,958
1018,1063
1018,1754
1018,1915
1018,1354
1018,789
1018,1809
1018,130
1018,494
1018,2110
1018,2041
1018,227
1018,337
1018,289
1018,2931
1018,1874
1018,2042
1018,1449
1018,1034
1018,100
1018,888
1018,417
1018,1186
1018,1230
1018,1314
1018,2507
1018,217
1018,2251
1018,1148
1018,276
1018,2280
1018,1692
1018,716
1018,24
1018,1317
1018,1462
1018,970
1018,2807
1018,1544
1018,622
1018,65
1018,1548
1018,1891
1018,1251
1018,927
1018,1563
1018,491
1018,1657
1018,804
1018,206
1018,806
1018,2354
1018,984
1018,1725
1018,667
1018,985
1018,2840
1018,1142
1018,1727
1018,237
1018,335
1018,540
1018,2963
1019,1295
1019,993
1019,117
1019,1049
1019,326
1019,2372
1019,970
1019,1727
1020,1607
1020,99
1020,1221
1020,604
1020,1918
1020,463
1020,55
1020,943
1020,997
1020,1561
1020,2411
1020,1891
1020,2449
1020,1654
1020,804
1021,634
1021,1601
1021,338
1021,1768
1021,37
1021,2031
1021,2482
1021,42
1021,146
1021,149
1021,184
1021,224
1021,674
1021,292
1021,680
1021,189
1021,1222
1021,1047
1021,1175
1021,1257
1022,1997
1022,1
1022,770
1022,580
1023,1929
1023,152
1023,1480
1023,1314
1023,452
1024,1527
1025,2174
1025,2223
1025,964
1025,3491
1026,474
1026,341
1026,354
1026,531
1027,1589
1027,2835
1027,331
1027,695
1027,1156
1027,1561
1027,1891
1027,2329
1027,611
1028,1180
1028,1388
1028,2260
1028,1344
1028,2617
1028,472
1028,656
1028,2065
1028,2207
1028,331
1028,2222
1028,883
1028,1450
1028,842
1028,1060
1028,149
1028,1430
1028,986
1028,224
1028,1155
1028,692
1028,2066
1028,2722
1028,1719
1028,229
1028,967
1028,480
1028,2449
1028,1254
1028,994
1029,2188
1029,971
1029,1957
1029,912
1029,43
1029,1412
1029,1357
1029,1351
1029,665
1029,1404
1029,718
1029,1693
1029,122
1030,1154
1030,1509
1030,822
1030,635
1030,2089
1030,1162
1030,379
1030,2158
1030,1981
1030,1165
1031,312
1031,1379
1031,2172
1031,581
1031,2764
1031,1735
1031,2176
1031,905
1031,348
1031,703
1031,2526
1031,2093
1032,1445
1032,1386
1032,1512
1032,683
1032,1132
1032,2231
1032,2089
1032,1560
1032,1832
1032,711
1032,731
1032,1733
1032,1102
1032,2266
1032,665
1032,297
1032,894
1032,2863
1032,1642
1032,850
1032,454
1032,1244
1032,1256
1033,1017
1033,413
1033,1929
1033,1185
1033,962
1033,1871
1033,969
1033,971
1033,1668
1033,2757
1033,1089
1033,2226
1033,1761
1033,1287
1033,659
1033,1810
1033,1764
1033,1431
1033,1767
1033,64
1033,1376
1033,1425
1033,1162
1033,1269
1033,883
1033,1371
1033,14
1033,1023
1033,352
1033,2108
1033,2574
1033,1396
1033,2751
1033,1031
1033,1018
1033,20
1033,630
1033,632
1033,1807
1033,1941
1033,2469
1033,1858
1033,2412
1033,2869
1033,2647
1034,2055
1034,474
1034,1032
1034,1540
1034,1575
1034,1969
1034,931
1035,1137
1035,1138
1035,1263
1036,1673
1036,945
1036,1208
1036,2457
1037,47
1037,2184
1037,2463
1037,551
1037,233
1037,37
1037,1646
1037,2162
1037,746
1037,1340
1037,268
1037,1383
1037,1616
1037,1148
1037,2020
1037,3074
1037,609
1038,1818
1038,1420
1038,1933
1038,680
1038,1527
1039,1792
1039,1923
1039,1220
1039,1592
1039,426
1039,1045
1039,2
1039,784
1039,472
1039,1096
1039,1577
1039,1082
1039,247
1039,114
1039,390
1039,879
1039,838
1039,336
1039,501
1039,637
1039,2507
1039,245
1039,2283
1039,1731
1040,378
1040,1971
1040,183
1040,1138
1040,2970
1040,746
1040,1239
